NAME	Hu28	Hu35	Hu40	Hu44	Hu51	Hu52	Hu53	Hu56	Hu63
S100A12	0	0.910062935	12.580892	0.80230588	0	10.68836591	1151.364875	0	0
LAPTM4BP1	0	0	0	0	0	0	0	0	0
S100A8	24.4509048	28.21195098	179.277711	125.9620231	4.102636054	166.0807627	5601.292911	4.026586164	31.5626288
S100A15A	0	0	0	0	0	0	0	0	0
S100A7A	0	0	0	0	0	0.822181993	0	0	0
S100A7P1	0	0	0	0	0	0	0	0	0
S100A7L2	0	0	0	0	0	0	0	0	0
S100A7	0	0	0	0	0	0	0	0	0
RN7SL44P	0	0	0	0	0	0	0	0	0
BX470102.1	6.9859728	6.370440544	9.435669001	5.616141157	12.30790816	4.93309196	6.480477722	16.91166189	0
S100A6	12784.33022	12936.54462	14353.74937	11220.24772	12692.53029	11628.94211	14366.13903	11580.46181	13160.18155
S100A5	3.4929864	9.100629349	4.193630667	1.604611759	1.025659014	4.110909967	2.160159241	2.415951698	10.04265462
S100A4	229.3727736	163.8113283	401.5401364	318.5154342	161.0284651	269.6756938	291.6214975	179.5857429	222.3730666
S100A3	6.9859728	8.190566414	4.193630667	0.80230588	7.179613095	7.39963794	0	5.637220629	10.04265462
S100A2	157.184388	439.5603976	332.3452304	170.0888465	191.7982355	166.0807627	99.36732507	370.4459271	124.8158503
BX470102.2	6.9859728	7.280503479	1.048407667	8.023058795	5.128295068	3.288727973	4.320318481	4.831903397	7.173324728
S100A16	599.629332	523.2861876	704.5299521	299.2600931	415.3919005	362.5822591	729.0537437	334.2066516	413.1835044
S100A14	329.5050504	426.8195165	602.8344084	253.5286579	326.1595663	247.47678	462.2740775	277.0291281	295.5409788
S100A13	91.9819752	58.24402783	69.19490601	58.5683292	55.38558673	109.3502051	112.3282805	71.67323372	80.34123696
AL162258.1	2.3286576	0	1.048407667	0	0	0	0	0.805317233	0
S100A1	8.1503016	2.730188805	9.435669001	7.220752916	6.153954081	4.93309196	2.160159241	8.053172328	0
AL162258.2	36.0941928	36.4025174	18.871338	32.09223518	11.28224915	29.59855176	36.72270709	39.46054441	47.34394321
CHTOP	482.0321232	533.2968799	483.3159344	482.9881395	475.9057823	519.6190198	487.1159088	521.8455668	530.8260299
SNAPIN	229.3727736	218.4151044	247.4242094	205.3903052	232.8245961	216.2338642	235.4573572	231.931363	225.2423965
ILF2	938.4490128	998.3390396	1124.941426	809.5266324	841.0403911	799.1608975	990.4330118	815.7863568	793.369715
NPR1	0	0.910062935	0	1.604611759	0	0	0	0	2.869329891
MIR8083	0	0	0	0	0	0	0	0	0
RN7SL372P	0	0	0	0	0	0	0	0	0
GEMIN2P1	0	0	0	0	0	0	0	0	0
RF00019.41	0	0	0	0	0	0	0	1.610634466	0
INTS3	1740.671556	1920.232793	1436.318504	1996.137028	1975.41926	2506.832898	2308.130149	2101.07266	2315.549222
AL513523.4	2.3286576	3.64025174	4.193630667	4.011529398	1.025659014	5.755273953	2.160159241	4.831903397	15.7813144
AL513523.3	0	0	0	0	0	0	0	0	0
SLC27A3	236.3587464	216.5949785	197.1006414	216.6225875	196.9265306	278.7196957	245.1780738	173.9485223	278.3249995
RF00019.42	0	0	0	0	0	0	0	0	0
GATAD2B	723.0481848	714.3994039	556.7044711	719.6683739	685.140221	626.5026789	663.1688869	764.2460539	717.3324728
AL513523.2	0	0	0	0	0	0	0	0	1.434664946
AL513523.1	11.643288	4.550314675	4.193630667	4.813835277	5.128295068	14.79927588	11.88087582	16.91166189	15.7813144
AL831737.1	0	0	0	0	0	0	0	0	0
AL358472.5	6.9859728	4.550314675	9.435669001	4.011529398	21.53883928	7.39963794	9.720716583	18.52229635	15.7813144
DENND4B	323.6834064	330.3528454	315.5707077	402.7575515	384.6221301	443.9782764	559.4812433	380.9150511	384.4902054
CRTC2	313.2044472	375.8559921	363.7974604	316.1085165	282.0562287	316.5400674	403.949778	310.0471346	308.4529633
SLC39A1	8.1503016	4.550314675	8.387261334	11.23228231	4.102636054	15.62145787	5.400398102	12.07975849	7.173324728
AL358472.7	0	0	0	0	0	0	0	0	0
MIR6737	0	0	0	0	0	0	0	0	0
AL358472.4	2.3286576	8.190566414	1.048407667	2.406917639	3.076977041	5.755273953	3.240238861	4.831903397	0
AL358472.3	2.3286576	0	2.096815334	3.209223518	3.076977041	3.288727973	2.160159241	0.805317233	1.434664946
CREB3L4	267.795624	373.1258033	390.007652	267.1678579	310.7746811	238.4327781	582.1629154	257.7015145	315.626288
JTB	487.8537672	462.3119709	535.7363177	393.129881	368.2115859	348.6051652	557.3210841	315.6843552	332.8422674
AL358472.6	3.4929864	7.280503479	10.48407667	3.209223518	1.025659014	4.93309196	2.160159241	11.27444126	2.869329891
AL358472.2	8.1503016	3.64025174	6.290446001	3.209223518	9.230931122	10.68836591	4.320318481	16.91166189	5.738659783
RAB13	68.6953992	56.42390197	87.01783634	47.33604689	63.59085884	64.13019548	88.56652887	45.09776504	63.12525761
RPS27	3309.02245	4121.675032	3931.52875	3490.030576	2961.077572	2140.139729	1985.186342	4202.950638	2606.786206
NUP210L	5.821644	1.82012587	2.096815334	1.604611759	1.025659014	3.288727973	19.44143317	4.026586164	0
AL358472.1	0	0.910062935	0	0	0	2.46654598	0	4.026586164	4.303994837
RNU6-179P	0	0	0	0	0	0	0	0	0
RPS7P2	0	0	0	0	0	0	0	0	0
MIR5698	0	0	0	0	0	0	0	0	0
TPM3	3240.327051	2599.139742	3426.196255	3062.401542	2968.257185	3100.448297	4462.888991	2582.652365	3106.049607
RN7SL431P	4.6573152	5.46037761	1.048407667	4.011529398	4.102636054	1.644363987	20.52151279	4.831903397	15.7813144
MIR190B	0	2.730188805	0	1.604611759	3.076977041	0.822181993	3.240238861	1.610634466	7.173324728
C1orf189	372.585216	200.2138457	373.2331294	303.2716225	393.8530612	351.0717112	95.04700659	239.1792181	285.4983242
C1orf43	1379.729628	1533.456045	1703.662459	1302.142442	1477.974639	1225.05117	1558.554892	1346.490413	1243.854508
UBAP2L	2390.367026	2665.574336	2265.608968	2543.309638	2603.122576	2188.648466	2304.88991	2449.775022	2656.999479
SNORA58B	0	0	0	0	0	0	0	0	0
HAX1	725.3768424	637.0440544	701.3847291	621.7870566	700.5251062	564.8390294	706.3720717	667.607986	503.5673959
RF00273	0	0	0	0	0	0	0	0	0
RNU6-239P	0	0	0	0	0	0	0	0	0
RNU6-121P	0	0	0	0	0	0	0	0	0
AL354980.1	0	0	0	0	0	0	0	0	0
AQP10	24.4509048	3.64025174	11.53248433	19.25534111	32.82108843	16.44363987	2.160159241	4.026586164	10.04265462
ATP8B2	227.044116	368.5754886	278.8764394	385.1068222	456.418261	229.3887761	104.7677232	339.8438722	299.8449736
RNU7-57P	0	0.910062935	0	0	0	0	0	0.805317233	0
AL162591.1	0	0	0	0	0	0	0	0	0
RPSAP17	4.6573152	6.370440544	4.193630667	1.604611759	5.128295068	4.93309196	1.08007962	4.026586164	8.607989674
IL6R-AS1	2.3286576	7.280503479	10.48407667	3.209223518	3.076977041	3.288727973	0	8.85848956	5.738659783
IL6R	419.158368	519.6459358	521.0586104	458.9189631	372.3142219	692.2772384	1265.853315	479.1637535	342.884922
PSMD8P1	0	0	0	0	0	0	0	0	0
SHE	1.1643288	8.190566414	2.096815334	2.406917639	7.179613095	7.39963794	7.560557342	3.221268931	0
AL162591.2	1.1643288	0	0	0.80230588	0	0	0	2.415951698	0
TDRD10	0	0	0	0.80230588	2.051318027	1.644363987	1.08007962	0	0
UBE2Q1	813.8658312	814.5063268	768.4828198	762.1905855	788.7317814	681.5888725	790.6182821	685.3249651	731.6791223
UBE2Q1-AS1	1.1643288	4.550314675	1.048407667	1.604611759	1.025659014	0.822181993	1.08007962	0.805317233	1.434664946
CHRNB2	8.1503016	10.92075522	1.048407667	11.23228231	0	0.822181993	2.160159241	7.247855095	21.51997419
AL592078.1	0	0.910062935	6.290446001	5.616141157	1.025659014	2.46654598	2.160159241	4.026586164	0
ADAR	4855.251096	4686.824115	4695.81794	5720.440921	5055.473278	4771.944289	5394.997704	4554.068951	4775.999604
KCNN3	190.9499232	204.7641604	92.25987468	237.4825403	266.6713435	55.90837555	69.1250957	39.46054441	55.95193288
PMVK	312.0401184	273.9289434	307.1834464	280.0047519	280.0049107	217.8782282	195.4944113	321.3215759	272.5863397
AL451085.1	1.1643288	8.190566414	1.048407667	0	3.076977041	1.644363987	5.400398102	1.610634466	7.173324728
PBXIP1	1493.83385	1102.086214	1330.429329	962.7670554	1063.608397	1178.186796	1364.14056	876.1851493	1251.027833
RF00017.8	0	0	0	0	2.051318027	2.46654598	0	0.805317233	0
PYGO2	424.980012	509.6352436	464.4445964	523.9057393	499.4959396	387.2477189	460.1139183	499.2966843	536.5646897
AL451085.2	22.1222472	42.77295794	33.54904534	32.89454106	19.48752126	16.44363987	11.88087582	23.35419975	15.7813144
SHC1	451.7595744	605.1918517	470.7350424	449.2912925	454.366943	402.8691767	466.594396	463.8627261	375.8822158
CKS1B	76.8457008	101.9270487	84.92102101	59.37063508	65.64217687	43.57564565	88.56652887	89.39021284	88.94922663
MIR4258	1.1643288	0	0	1.604611759	4.102636054	0	1.08007962	0.805317233	0
FLAD1	323.6834064	252.9974959	323.957969	261.5517167	355.9036777	295.1633356	371.5473894	228.7100941	268.2823448
LENEP	0	0	0	0	1.025659014	0	1.08007962	0	0
ZBTB7B	578.6714136	757.1723619	721.3044748	575.2533156	496.4189626	630.6135889	789.5382025	553.2529389	605.4286071
DCST2	4.6573152	19.11132163	22.016561	24.06917639	43.07767857	67.41892345	14.04103506	45.09776504	10.04265462
DCST1	3.4929864	7.280503479	2.096815334	3.209223518	10.25659014	10.68836591	2.160159241	0.805317233	1.434664946
DCST1-AS1	12.8076168	63.70440544	50.32356801	16.84842347	55.38558673	53.44182957	7.560557342	59.59347523	18.65064429
ADAM15	904.6834776	1062.043445	1302.122322	872.106491	1053.351807	1122.278421	1403.023427	880.2117354	1027.220101
EFNA4	64.038084	136.5094402	93.30828234	85.04442323	67.69349489	64.95237747	87.48644925	87.77957837	44.47461332
AL691442.1	0	0	0	0	0	0	0	0	0
EFNA3	13.9719456	10.01069228	13.62929967	16.04611759	13.33356718	9.044001927	6.480477722	12.07975849	1.434664946
RF00019.43	0	0	0	0	0	0	0	0	0
EFNA1	341.1483384	543.3075721	471.7834501	288.0278107	375.391199	379.8480809	496.8366254	352.728948	243.8930408
SLC50A1	367.9279008	426.8195165	456.0573351	311.2946812	364.1089498	295.9855176	495.7565457	264.1440523	421.791494
DPM3	387.7214904	334.9031601	377.42676	329.7477165	373.3398809	330.5171613	392.0689022	318.9056242	350.0582467
HMGN2P18	0	0	0	0	0	0	0	0	0
KRTCAP2	18.6292608	9.100629349	8.387261334	24.06917639	17.43620323	17.26582186	17.28127393	23.35419975	28.69329891
AL713999.1	0	0	0	0	0	0	0	0	0
TRIM46	2.3286576	7.280503479	0	10.42997643	26.66713435	10.68836591	7.560557342	17.71697912	24.38930408
MUC1	2396.18867	2431.688162	2501.500693	2270.525639	1972.342283	3314.215615	7423.387231	2187.241604	2866.460561
AC234582.1	327.1763928	305.7811461	280.9732547	367.4560928	367.1859268	703.7877863	495.7565457	278.6397625	507.8713908
MIR92B	0	0	0	0	0	0	0	0	0
THBS3	98.967948	194.7534681	104.8407667	171.6934582	184.6186224	127.438209	87.48644925	207.7718461	202.2877573
MTX1	259.6453224	228.4257967	280.9732547	251.9240462	325.1339073	282.8306057	270.0199051	239.9845354	281.1943294
AC234582.2	0	0	0	2.406917639	0	0.822181993	4.320318481	0.805317233	0
GBAP1	31.4368776	12.74088109	5.242038334	28.88301166	19.48752126	18.91018585	35.64262747	16.91166189	1.434664946
MTX1P1	0	0	0	1.604611759	0	0.822181993	2.160159241	3.221268931	0
GBA	338.8196808	263.9182511	333.393638	316.9108224	298.4667729	386.4255369	535.7194917	278.6397625	252.5010304
FAM189B	130.4048256	210.224538	174.0356727	151.6358112	162.0541241	155.3923967	167.4123412	167.5059844	154.9438141
SCAMP3	270.1242816	306.6912091	339.684084	280.8070578	276.9279337	245.832416	359.6665136	246.4270732	294.1063139
CLK2	288.7535424	419.539013	288.3121084	451.6982102	375.391199	444.8004584	452.5533609	400.2426647	368.708891
HCN3	25.6152336	31.85220272	39.83949134	24.87148226	25.64147534	27.95418777	35.64262747	16.91166189	34.4319587
PKLR	0	0	0	0	0	0	0	0	0
FDPS	802.2225432	1093.895648	1002.277729	949.1278555	1337.459354	1023.616582	921.3079161	838.3352393	1014.308117
RUSC1-AS1	44.2444944	39.1327062	30.40382234	28.08070578	24.61581632	37.82037169	28.08207013	35.43395824	48.77860815
RUSC1	243.3447192	231.1559855	232.746502	186.9372699	269.7483206	194.0349504	381.268106	198.9133565	253.9356954
ASH1L	2221.53935	2774.781889	2244.640815	2698.154673	2528.249468	2235.51284	2112.635737	3071.479926	2219.426671
MIR555	0	0	0	0	0	0	0	0	0
RNU6-106P	0	0	0	0.80230588	0	0	0	1.610634466	0
ASH1L-IT1	0	4.550314675	2.096815334	4.813835277	1.025659014	4.110909967	3.240238861	5.637220629	4.303994837
RNU6-1297P	0	0	0	0	0	0	0	0	0
POU5F1P4	0	0	0	0	0	0	0	0	0
ASH1L-AS1	47.7374808	50.96352436	20.96815334	28.88301166	32.82108843	47.68655561	34.56254785	26.57546868	55.95193288
AL353807.4	0	0	0	0	0	0	0	0	0
DAP3P1	2.3286576	0.910062935	1.048407667	2.406917639	6.153954081	10.68836591	7.560557342	12.07975849	7.173324728
AL353807.1	0	0	0	0	0	0	0	0	0
AL353807.2	0	0	0	0	0	0.822181993	0	0	0
MSTO1	89.6533176	134.6893144	96.45350535	95.47439966	87.18101615	79.75165335	169.5725004	91.0008473	136.2931698
AL353807.3	3.4929864	2.730188805	11.53248433	13.63919995	9.230931122	11.51054791	6.480477722	4.026586164	8.607989674
YY1AP1	784.7576112	839.078026	847.1133948	856.0603734	847.1943452	836.1590872	854.3429797	915.6456937	817.759019
DAP3	681.132348	588.8107189	660.4968301	584.8809862	737.4488307	586.2157613	584.3230746	687.7409168	664.2498698
AL162734.1	0	0	0	0	0	0	0	0	0
MSTO2P	11.643288	29.12201392	7.338853668	12.03458819	29.74411139	49.3309196	47.52350329	25.77015145	24.38930408
GON4L	1545.064318	1768.252283	1251.798754	1330.223148	1255.406633	1496.371228	1327.417853	1310.251138	1394.494327
AL139128.1	0	0	0	0	0	0	0	0	0
SYT11	27.9438912	31.85220272	28.307007	43.32451749	42.05201956	59.19710352	27.00199051	49.92966843	38.73595353
RF00015.1	0	0	0	0	0	0	0	0	0
RIT1	440.1162864	328.5327195	506.3809031	367.4560928	355.9036777	433.2899105	774.4170878	331.7906999	388.7942003
KHDC4	499.4970552	535.1170057	376.3783524	588.8925156	522.0604379	679.1223265	596.2039504	719.1482889	766.111081
SNORA80E	1.1643288	1.82012587	3.145223	0	1.025659014	2.46654598	0	0.805317233	4.303994837
SCARNA4	0	0	0	0	0	0	0	0	0
SCARNA4.1	0	0	0	0	0	0	0	0	0
RXFP4	0	0	0	1.604611759	3.076977041	0	1.08007962	0.805317233	0
ARHGEF2	866.2606272	734.4207885	699.2879138	929.8725144	667.7040178	1007.995124	1571.515848	765.8566884	975.5721631
MIR6738	0	0	1.048407667	0	0	0	0	0	0
AL355388.2	0	0.910062935	10.48407667	4.813835277	0	2.46654598	10.8007962	8.053172328	2.869329891
AL355388.1	0	0	0	0	0	0	0	0	0
AL355388.3	2.3286576	0	3.145223	1.604611759	9.230931122	3.288727973	4.320318481	2.415951698	5.738659783
SSR2	567.0281256	650.6949985	648.9643457	520.6965158	466.6748512	433.2899105	845.7023427	457.4201882	460.5274476
UBQLN4	376.0782024	489.613859	560.8981017	401.9552456	463.5978741	357.6491671	614.565304	467.083995	406.0101796
LAMTOR2	315.5331048	299.4107056	370.0879064	280.8070578	275.9022746	241.721506	371.5473894	249.6483422	266.8476799
RAB25	516.9619872	555.1383903	670.9809067	406.7690809	529.240051	477.6877381	634.0067371	443.7297953	406.0101796
MEX3A	79.1743584	139.239629	47.17834501	84.24211735	52.30860969	45.22000963	37.80278671	72.47855095	68.86391739
LMNA	3537.230895	2714.717735	3578.215367	2966.927142	4427.769961	3431.78764	4042.738019	2656.741551	2856.417907
SEMA4A	567.0281256	830.8874596	662.5936454	519.8942099	484.1110544	344.4942552	525.9987751	564.5273802	355.7969065
RF00568.1	0	0	0	0	0	0	0	0	0
SLC25A44	310.8757896	308.5113349	329.2000074	292.841646	326.1595663	296.8076996	442.8326443	334.2066516	295.5409788
PMF1-BGLAP	0	0	0	0	0	0	0	0	0
PMF1	39.5871792	77.35534947	51.37197567	47.33604689	35.89806547	66.59674146	37.80278671	50.73498566	61.69059266
BGLAP	5.821644	0	0	2.406917639	0	2.46654598	1.08007962	1.610634466	0
PAQR6	3.4929864	5.46037761	8.387261334	10.42997643	16.41054422	23.02109581	14.04103506	6.442537862	1.434664946
SMG5	1454.246671	1594.430262	1454.141434	1454.58056	1382.58835	1485.682862	1815.613842	1391.588178	1471.966234
TMEM79	87.32466	81.90566414	74.43694434	76.21905855	112.8224915	106.0614771	70.20517532	63.62006139	77.47190707
GLMP	239.8517328	228.4257967	243.2305787	210.2041404	218.4653699	263.9204199	268.9398255	163.4793983	228.1117264
VHLL	0	0	0	1.604611759	0	1.644363987	1.08007962	0	0
CCT3	1899.020273	1871.089394	2247.786038	1882.209593	1708.747917	2068.609895	2515.505436	2043.08982	1872.237754
TSACC	4.6573152	3.64025174	11.53248433	1.604611759	6.153954081	9.044001927	14.04103506	0.805317233	12.91198451
RHBG	6.9859728	1.82012587	0	1.604611759	0	0.822181993	1.08007962	2.415951698	8.607989674
AL139130.1	0	0	0	0	0	0	0	0	0
C1orf61	0	2.730188805	0	1.604611759	0	0.822181993	1.08007962	0.805317233	0
MIR9-1	0	0	0	0	0	0	0	0	0
AL139412.1	0	0.910062935	0	0	3.076977041	0.822181993	0	0	2.869329891
MEF2D	801.0582144	820.8767673	840.8229488	669.1231035	727.1922406	777.7841657	1164.325831	740.8918541	756.0684264
RF00019.44	2.3286576	2.730188805	1.048407667	0	1.025659014	6.577455947	1.08007962	0	0
AL365181.1	0	0	0	0	0	0.822181993	0	0	0
IQGAP3	10.4789592	6.370440544	41.93630667	16.84842347	31.79542942	37.82037169	18.36135355	22.54888252	38.73595353
TTC24	0	2.730188805	0	2.406917639	0	1.644363987	0	0	2.869329891
NAXE	248.0020344	347.6440411	360.6522374	286.423199	350.7753826	245.832416	325.1039657	362.3927547	301.2796386
GPATCH4	305.0541456	317.6119643	365.8942757	247.9125168	342.5701105	321.4731594	257.0589496	335.8172861	337.1462622
AL365181.4	0	0	0	0	0	0	0	0	0
HAPLN2	1.1643288	0	0	4.813835277	0	2.46654598	0	0	0
AL365181.2	6.9859728	0	1.048407667	0	1.025659014	0	0	0	4.303994837
BCAN	0	0	0	0	0	0	0	0	0
AL365181.3	17.464932	0	3.145223	0.80230588	1.025659014	9.86618392	7.560557342	8.85848956	4.303994837
AL590666.2	12.8076168	4.550314675	4.193630667	0.80230588	0	8.221819933	5.400398102	1.610634466	7.173324728
NES	0	0	0	15.24381171	5.128295068	3.288727973	3.240238861	4.026586164	0
AL590666.3	0	0	0	0	0	0	0	1.610634466	0
AL590666.4	0	0	0	0	0	0	0	0	0
CRABP2	61.7094264	29.12201392	45.08152967	214.2156698	114.8738095	47.68655561	101.5274843	93.416799	206.5917522
AL590666.1	0	8.190566414	0	3.209223518	3.076977041	0	0	1.610634466	2.869329891
ISG20L2	335.3266944	323.0723419	408.87899	379.490681	282.0562287	312.4291575	420.1509723	301.9939623	309.8876283
RRNAD1	261.97398	265.738377	220.16561	296.0508695	300.518091	292.6967896	285.1410198	354.3395824	251.0663655
MRPL24	397.0361208	424.9993906	415.1694361	376.2814575	394.8787202	364.2266231	356.4262747	388.1629062	329.9729375
HDGF	3863.242959	3424.566824	3741.766963	3692.211657	4190.842729	3571.558579	3956.331649	3278.446455	3658.395611
PRCC	757.9780488	600.641537	705.5783598	661.1000447	654.3704506	624.8583149	635.0868168	596.7400695	735.9831171
SH2D2A	26.7795624	18.2012587	23.06496867	28.88301166	22.5644983	41.93128166	21.60159241	16.91166189	51.64793804
NTRK1	0	0	1.048407667	0.80230588	3.076977041	9.86618392	0	0	1.434664946
INSRR	3.4929864	13.65094402	0	8.825364675	5.128295068	4.93309196	0	10.46912403	7.173324728
PEAR1	1.1643288	13.65094402	2.096815334	10.42997643	6.153954081	4.110909967	4.320318481	3.221268931	2.869329891
LRRC71	1029.266659	900.9623056	941.4700848	1177.785031	1275.919813	1164.209703	911.5871996	1240.993856	1305.545101
ARHGEF11	1249.324802	1226.764836	1253.895569	1294.119384	1225.662521	1481.571952	1638.480784	1162.072767	1240.985178
MIR765	0	0.910062935	1.048407667	2.406917639	9.230931122	0.822181993	7.560557342	0.805317233	1.434664946
RN7SL612P	0	0.910062935	0	0	0	0	0	0	4.303994837
AL157713.1	2.3286576	1.82012587	2.096815334	0.80230588	2.051318027	0	5.400398102	0	8.607989674
KRT8P45	1.1643288	3.64025174	2.096815334	1.604611759	1.025659014	5.755273953	0	0.805317233	1.434664946
ETV3L	0	0	1.048407667	1.604611759	0	0	1.08007962	0	4.303994837
ETV3	827.8377768	836.3478372	793.6446038	788.6666796	770.2699192	696.3881484	1017.435002	825.4501636	740.287112
CYCSP52	0	0	1.048407667	0	0	0	0	0	0
AL357143.1	2.3286576	0	1.048407667	3.209223518	0	0	0	0.805317233	0
AL357143.2	0	0	0	0	0	0	0	0	0
AL138900.1	0	0	0	0	0	0	0	0	0
AL138900.3	0	0	0	0	0	0	0	0	0
AL138900.2	2.3286576	0	0	0	0	0.822181993	1.08007962	0	0
FCRL5	18.6292608	2.730188805	0	8.825364675	9.230931122	0.822181993	0	0	2.869329891
FCRL4	6.9859728	0	0	0.80230588	2.051318027	4.110909967	0	0	8.607989674
AL135929.2	0	0	0	0	0	0	0	0	0
AL135929.1	0	0	0	0	0	0	0	0	0
FCRL3	5.821644	0	3.145223	4.011529398	4.102636054	7.39963794	0	0	5.738659783
AL356276.1	0	0	0	0	0	0	0	0	0
AL356276.2	0	0	0	0	0	0	0	0	0
VDAC1P9	0	0	0	0	0	0	0	0	0
FCRL2	1.1643288	0	1.048407667	4.011529398	4.102636054	0	11.88087582	1.610634466	4.303994837
FCRL1	9.3146304	3.64025174	2.096815334	4.011529398	0	3.288727973	17.28127393	2.415951698	5.738659783
CD5L	4.6573152	1.82012587	1.048407667	14.44150583	0	9.044001927	0	0	10.04265462
MRPS21P2	0	0	0	0	0	0	0	0	0
AL139010.1	0	0	0	0	0	0	0	0	0
KIRREL1	47.7374808	192.9333422	100.647136	109.1135996	96.41194727	75.64074339	16.2011943	138.514564	44.47461332
KIRREL1-IT1	0	1.82012587	0	0.80230588	0	1.644363987	0	0	0
LINC01704	0	0	0	0	0	0	0	0	0
ELL2P1	3.4929864	9.100629349	2.096815334	10.42997643	2.051318027	4.110909967	9.720716583	3.221268931	0
CD1D	25.6152336	9.100629349	11.53248433	12.83689407	14.35922619	13.15491189	27.00199051	4.831903397	17.21597935
AL138899.2	0	0	2.096815334	1.604611759	1.025659014	0	0	0	1.434664946
AL138899.1	0	0	4.193630667	0.80230588	0	3.288727973	0	0	0
CD1A	9.3146304	0.910062935	5.242038334	0	2.051318027	0	3.240238861	0	0
HMGN1P5	0	0	0	0	0	0	0	0	0
CD1C	30.2725488	1.82012587	40.887899	10.42997643	19.48752126	0	5.400398102	4.026586164	7.173324728
CD1B	1.1643288	0	1.048407667	0	3.076977041	0	0	0.805317233	0
CD1E	34.929864	1.82012587	18.871338	5.616141157	14.35922619	0.822181993	10.8007962	0.805317233	4.303994837
OR10T2	0	0	0	0	0	0	0	0	0
OR10K2	0	0	0	0	0	0	0	0	0
OR10T1P	0	0	0	0	0	0	0	0	0
EI24P2	0	0	0	0	0	0	0	0	0
OR10K1	0	0	0	0	0	0	0	0	0
OR10R2	0	0	0	0	0	0	0	0	0
AL365440.2	0	0	0	0	0	0	0	0	0
OR10R3P	0	0	0	0	0	0	0	0	0
OR10R1P	0	0	0	0	0	0	0	0	0
AL365440.1	0	0	0	0	0	0	0	0	0
OR6Y1	0	0	0	0	0	0	0	0	0
OR6P1	0	0	0	0	0	0	0	0	0
OR10X1	0	0	0	0	0	0	0	0	0
OR10Z1	0	0	0	0	0	0	0	0	0
SPTA1	0	3.64025174	18.871338	0	4.102636054	5.755273953	3.240238861	2.415951698	14.34664946
OR6K1P	0	0	0	0	0	0	0	0	0
OR6K2	0	0	0	0	0	0	0	0	0
OR6K3	2.3286576	0	0	0.80230588	0	0	0	0	0
OR6K4P	0	0	0	0	0	0	0	0	0
OR6K5P	0	0	0	0.80230588	0	0	0	0	0
OR6N1	0	0	0	4.011529398	0	0.822181993	8.640636963	0	0
OR6K6	0	0	0	0	0	0	0	0	0
OR6N2	0	0	0	0	0	0	0	0	0
OR2AQ1P	0	0	0	0	0	0	0	0	0
OR10AA1P	0	0	0	0	0	0	1.08007962	0	0
MNDA	54.7234536	50.05346142	267.343955	121.1481878	27.69279337	163.6142167	883.5051294	46.7083995	114.7731957
PYHIN5P	0	0	0	0	0	0	0	0	0
PYHIN1	23.286576	15.47106989	16.77452267	12.83689407	11.28224915	14.79927588	2.160159241	4.026586164	22.95463913
IFI16	1231.85987	1356.903836	1435.270096	1124.030537	900.5286139	1161.743157	1583.396723	1012.283762	1143.427962
